4.56650912,-2.698517069,0.827337196
2.779742292,-0.626953357,0.672058923
3.132081825,-0.133687049,3.488947357
2.846845752,-2.701296551,2.780772446
2.457208824,-1.443147415,5.641201554
0.429307611,-2.81974902,4.392819669
2.342386401,2.339191799,3.043559533
2.913892264,-4.924084527,0.853063267
5.554995897,-0.637260787,2.565083271
1.547070378,1.768726421,0.575323886
5.745675864,1.919567672,3.045886481
4.466499468,-4.843447173,-1.246854965
-0.410426591,0.943793986,3.871106371
0.710288246,-0.89003154,2.468757204
0.344974767,-0.344510386,-0.632719425
0.756822871,4.027149872,-1.020387471
3.649760908,4.504219359,2.129821119
5.500695377,-3.054632062,3.855918395
1.521275384,-4.904767283,-1.248423579
-0.250521875,-5.596316155,0.513017639
0.879490005,-3.115000438,0.940137341
-1.463652632,-1.283311239,1.088961398
-2.836865869,-0.203205827,4.143722021
-0.348579519,-7.732245585,2.428426055
-1.170258128,-4.063080649,2.477580996
1.238420573,-5.126913953,3.110111511
4.255755684,1.935021144,0.791136535
-1.245069717,-5.846987805,4.53136124
-0.988315415,1.993700022,-0.707897923
2.879253288,3.115869278,-2.316950433
5.247521658,-0.217031532,5.412605108
-1.815847076,1.738319812,6.193114185
-3.196627499,-2.371806093,2.797964823
6.181991071,-4.802126216,1.151901067
-4.661972674,0.162322538,1.692538099
1.147787571,2.979687645,5.32040865
-2.859387622,0.018671971,-0.853264234
-0.262216967,2.981441706,2.070869348
-4.277616664,-2.079483211,0.139576527
-2.691483037,-7.233165446,6.439569573
2.832129715,-2.559868849,-1.230765247
-2.215343025,1.168086688,1.569461993
-2.091958355,-3.145369924,5.182452983
2.584488871,5.021382612,6.081127256
-4.892522128,1.420970888,4.301937895
5.445503647,-0.168266932,-0.494561271
-0.591184917,4.609819836,4.343065702
-7.310479694,0.273452204,4.949857242
2.701792701,0.264152199,-1.953927602
0.461341631,1.440298716,-2.908346997
4.567666901,4.017636173,4.649894942
-6.132606807,0.762129832,-0.479841307
-4.491677671,3.005985881,2.157514301
4.034765676,-5.110095514,3.155376315
-2.424750993,2.773822013,3.789348999
4.792975013,-2.599432014,6.363447377
0.797253273,0.552401141,6.227059884
-7.070083263,2.86476354,1.716238247
8.172261661,-1.111726224,-1.728499975
-1.491268122,-0.901640472,6.497217594
6.79236721,2.832061856,-0.655234454
-2.656280126,1.923517498,-2.850939153
7.656193013,0.821646603,0.911924652
-3.889038603,2.519042076,-0.30342506
0.989307456,-1.555834027,-3.155324373
2.110509074,-7.313429387,1.390023141
-2.487887055,-4.157816618,-0.025408417
5.066596188,-7.163219404,0.698227792
-1.93777571,4.942200374,1.426949102
-4.816272023,0.474974321,-2.769953666
-4.201461294,-0.337664555,6.623675227
-4.25717597,5.882565696,-1.077270486
5.167579092,1.57817472,-2.424980074
-2.509189239,-6.323817896,1.85450079
1.244525007,5.003944697,1.346675147
-2.266440449,-3.42991775,-3.85891871
-5.432152889,-1.305985245,4.138886278
-0.550776263,-2.814282595,-1.279518051
-2.126429429,4.310847164,-1.115916865
-0.2676342,2.483860296,8.198016333
-1.095976189,-5.280973255,-2.356925411
-1.412631108,-6.301956476,8.626541978
-4.599835318,-3.056988834,6.14332816
-4.053212002,-2.02540814,-2.463426508
1.836507023,-9.507411521,3.079529412
3.643790116,5.700480024,-2.601987728
1.742400001,-7.260215788,4.534722957
-0.815425102,3.764043705,-3.417374247
-9.29590788,-1.026673519,3.881482592
-1.240242727,-9.827197089,1.17960267
-4.942447219,-5.929890005,7.071445956
1.612595217,4.555625277,-4.252855541
-5.078422266,-2.122043171,9.09065961
-4.093788704,-4.646446966,-2.155270078
-4.354061917,3.954569933,-2.89636728
4.221467733,-7.716604983,3.097258483
7.254051319,-1.805226319,0.751509579
2.878349091,-4.282725327,5.344879683
-6.485699886,-1.776168974,1.762705447
-6.626770642,-1.290343682,7.143467799
-3.053426125,3.637899254,-5.30387296
