5.095845093,-3.506130909,0.907932954
3.963867429,-2.715570363,1.604388619
3.702867985,-0.842887122,0.841729599
2.4250403,-1.369047934,0.157550578
3.969072676,-0.193429713,3.008868787
2.890494456,0.808776186,3.533860073
2.051998686,-2.838071865,2.248089982
2.796075529,-1.79648146,3.109559902
2.95197549,-1.1502216,6.424348761
2.809869837,-0.939365862,4.879467396
0.995511472,-2.48941319,5.103005533
0.488007842,-2.152529341,3.688244597
2.95498948,3.043815135,2.778432523
1.988208543,1.990926434,2.202329571
3.368243201,-4.895187131,1.72901346
2.182714435,-4.279420758,0.865819196
6.12491115,-1.011462723,1.868361042
5.81164751,0.306287627,2.675336489
1.296083771,0.915738326,0.190748225
0.71944795,2.221187889,0.817908968
6.644487402,2.264956944,2.854529363
5.188288588,2.122001524,2.274465919
3.860348226,-4.897190932,-0.468497648
4.98702964,-5.65222296,-1.271560168
-0.050703372,0.81945765,4.764463815
0.068026004,0.290300194,3.312894563
-0.034310342,-1.148973596,1.884500948
1.467165951,-0.673041902,1.897289513
-0.363247099,-0.790594661,-0.149404425
0.58984158,-0.947014708,-1.346182752
0.324510202,4.822302496,-1.380471306
0.066407108,3.340211913,-0.916809705
4.110822316,4.288457443,1.292000558
2.740641336,4.804026861,1.861412266
5.282787646,-2.221165057,3.414168894
5.241960188,-2.969738164,4.799679919
1.913229357,-5.788373845,-1.337564982
1.062845456,-4.706136201,-2.086358344
0.410377591,-5.198823775,-0.090930514
-0.290362334,-6.519733784,0.210622736
0.480183064,-2.964429159,0.058606699
0.144913888,-3.435888117,1.493051193
-1.725699823,-0.341535534,1.213746331
-2.136495216,-1.794101297,1.557981722
-3.539956393,0.473081258,4.070932711
-1.96995182,0.227777878,4.009692123
-0.566999153,-8.471026204,1.822070926
0.525229923,-7.410550516,2.141635187
-1.892212399,-3.428656112,2.57814897
-1.546772288,-4.837817416,2.021368585
0.986970436,-4.331725949,3.61057138
0.620746908,-5.234465879,2.377743774
4.632881615,1.146347224,0.383973048
3.299166421,1.873740542,0.658267222
-0.818400952,-5.482918449,5.324354188
-1.044647999,-5.214012305,3.825307734
-0.505242368,1.161665016,-0.855154459
-1.46729558,1.866188874,0.128854554
2.105116468,3.236196922,-1.729883645
2.521638455,3.266579675,-3.20746398
4.578485517,0.507546703,5.510806207
5.431780777,-0.292965742,4.471411413
-1.789546622,1.959829235,5.250165102
-1.722019751,0.765747805,6.275691383
-4.067433838,-2.807857675,2.897650664
-3.211753855,-1.507218799,3.282783604
6.923354529,-4.739562295,0.521233362
5.676815529,-5.610610241,0.921593377
-4.990118231,0.109950081,2.595165191
-4.655244103,-0.747024802,1.345320001
1.609114882,2.730900119,4.492668025
1.06656911,2.133531406,5.810145731
-3.266758693,0.866357984,-0.624422673
-3.342510755,-0.676588611,-0.390184073
-0.209697288,2.391462299,2.841852786
0.379861012,3.706240584,2.155666308
-4.375800132,-2.12594907,-0.833428776
-3.643094916,-2.767698679,0.361666978
-1.943738895,-6.679923057,6.694732696
-2.419839988,-7.68592214,5.62115506
2.324916899,-3.390558232,-1.208959653
3.568025599,-2.672149869,-0.597956923
-2.017873394,1.647518264,2.386639307
-3.161451289,0.930313733,1.593678734
-1.138404107,-3.199393956,4.972964233
-2.518234322,-2.917384536,4.343623531
2.027150387,4.227402817,5.904245025
2.535842968,5.2003088,7.026418267
-4.907996871,2.048091051,3.566845447
-4.67203266,1.940147734,5.087204012
6.291692575,-0.001533889,-0.044015016
5.479742073,-1.090903511,-0.812966522
0.038250696,5.240203386,3.950938622
-0.030638306,3.935642237,4.785927889
-7.419322917,1.066857907,4.400110304
-6.533464763,-0.240880332,4.620374418
2.860829534,0.132770051,-1.009618204
2.347794582,-0.576734805,-2.280835087
0.885980314,1.70388159,-3.748809024
1.191612509,1.09423297,-2.366898677
4.282638019,4.143356236,3.735821822
3.972277597,4.548248021,5.212430259
-6.393094923,-0.159268939,-0.680712198
-5.612505197,0.727023092,0.341590041
-4.564123749,3.989589942,2.198765307
-4.19204065,2.767224879,1.241767053
3.242540386,-4.894307382,3.676460944
4.633857361,-4.35345233,3.317090005
-3.18243548,2.985328556,3.217610096
-1.85378976,3.554059539,3.851066385
4.865573675,-1.654816865,6.108963503
5.465022268,-2.70765179,7.062873111
0.727165643,0.437646528,7.189974387
1.361315818,-0.186997381,5.933964571
-7.46216138,1.991500724,1.875951889
-6.144130618,2.830677,2.021836048
7.796829787,-1.354273756,-0.865935562
7.4395967,-1.058428503,-2.354237109
-1.832279619,-1.604602784,5.912714061
-1.982052239,-0.991436485,7.340354722
6.270152734,2.333408281,-1.307577436
7.097643935,2.19605949,0.015639667
-2.159040898,1.673365584,-3.651884157
-2.044823703,1.94963131,-2.088679668
8.574206955,0.852530796,0.602866515
7.741855604,0.481571929,1.818353033
-3.161363321,3.110403907,-0.587513422
-4.720174693,2.932563463,-0.610416444
0.025502427,-1.464080385,-3.032948044
1.107779548,-2.505320095,-3.33493908
2.26705329,-6.352751205,1.221125928
2.773840882,-7.55565327,2.050556971
-1.660847116,-4.673025274,0.097603491
-3.17426692,-4.616077186,0.491613905
4.79486695,-7.384830692,1.623034815
5.892461649,-7.638129426,0.532665025
-1.454184257,4.164255202,1.758730158
-1.877489074,4.855862709,0.462534582
-5.348751524,0.715424583,-1.992612271
-3.948437032,0.916583805,-2.650171327
-4.536305242,0.540827901,6.840435064
-3.762426573,-0.291891172,5.762062495
-4.981047963,6.142797593,-0.484298765
-4.607289914,5.230926115,-1.708077882
4.287819932,1.989755832,-2.401253464
5.145625066,0.837165076,-1.776433033
-3.09567397,-6.228822748,2.626789727
-1.726651472,-6.841551877,2.138954186
0.905848588,5.903411759,1.192848631
1.182875555,4.580019815,0.4603303
-1.503233615,-3.137615056,-4.394518671
-2.924890202,-3.727132532,-4.512704061
-5.26200747,-2.034321845,4.754275483
-5.818954316,-1.664185718,3.314981369
-0.625908511,-3.670019292,-1.731298519
-1.39230366,-2.677341291,-0.838681736
-2.832418534,4.961278062,-1.242030882
-1.692794848,4.15594481,-1.977118321
0.697135093,2.400650341,8.082235219
-0.695574368,2.222716762,7.359906389
-1.594882291,-4.725788939,-2.987584043
-1.716155271,-5.814049754,-1.841478911
-2.26328466,-6.648212324,8.965520827
-0.75059235,-7.008551396,8.631963516
-3.758752375,-3.468579658,5.912702764
-4.369893622,-2.267542153,6.648231481
-3.216643898,-2.178332363,-2.93129345
-4.354989902,-1.111014106,-2.656882777
1.784552134,-9.292794331,2.141513352
1.691778638,-8.678830912,3.585806976
3.257411479,4.835787645,-2.402389428
4.610696389,5.596900224,-2.486034474
1.554974873,-6.44534804,4.018045063
1.080527294,-7.304125376,5.249175013
-0.4643708,2.91411546,-3.107098838
-0.027020945,4.219524699,-3.766411809
-8.903732351,-1.912309442,3.787252487
-8.677507729,-0.539395257,4.470041057
-0.681236915,-10.50867198,1.61622762
-2.008892326,-9.670852937,1.754989334
-5.406996407,-6.745214272,7.345852209
-4.054381815,-6.236997612,6.827687618
1.674835848,4.600273823,-5.217860287
1.678855345,5.470977709,-3.922337261
-5.326986605,-1.556126114,9.847374722
-5.718067883,-1.940816957,8.373244506
-4.199138701,-3.734457385,-2.473930785
-3.452990157,-4.577159687,-1.420179901
-5.00767782,3.84388438,-3.604462244
-3.79482022,3.15624528,-2.86691918
4.93293237,-8.149129761,3.602633162
4.207609724,-6.77114887,3.34556645
6.852952686,-2.671962114,0.833311088
8.189522442,-1.885072865,1.0278745
2.834387873,-3.322329853,5.443080409
2.508033712,-4.702846316,6.131194707
-7.130628873,-1.04175333,1.800558455
-6.951278088,-2.626118724,1.740246763
-6.985782508,-0.620283807,7.75095833
-5.838201357,-0.897934584,6.727548094
-2.307147425,3.669054916,-4.688075218
-3.507469912,2.782593262,-5.169795485
-3.655675358,0.622826582,-5.240425141
-4.807377322,1.134911099,-4.35959356
5.240574512,-3.351435128,-1.426670596
5.928923186,-2.646085124,-2.614151989
-0.184701371,0.158114252,-5.259165505
0.8838907,-0.814242587,-4.625249814
0.297013355,-4.597621632,-4.12260364
1.847373939,-4.579620664,-3.787809832
0.312611718,-7.692055069,-1.524058242
0.349878834,-8.651841606,-0.283730567
5.694644166,0.054669722,-3.563475179
5.731724536,-1.204538908,-4.456785727
-2.891497854,-5.847017525,4.468402023
-4.17619067,-6.771230836,4.46333709
8.862784622,0.33956332,-1.527429969
10.2298861,1.092604254,-1.445974321
-5.220070574,-4.318052965,2.316198445
-4.838902992,-4.600865817,3.78025695
-7.188287649,-4.996126428,1.664626879
-7.260119693,-4.285556476,0.280072511
-1.847581632,-7.461407596,-0.841158102
-2.690560916,-6.712213133,0.218913243
-6.228650515,-3.625077222,6.539110369
-7.623923513,-3.319236485,7.200006465
2.649640243,2.011015173,8.791868908
2.490644981,3.389482755,8.101131518
-6.44478263,3.007802516,-5.405049657
-5.917662612,4.478118917,-5.33616862
3.276881704,-2.520861097,-2.887405206
4.355050804,-2.962341613,-3.951432202
-4.635511244,-6.070364488,0.90410293
